보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
학동284,1,,광주광역시 동구 학동 44-18,35.13872671,126.9240459,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동285,1,,광주광역시 동구 학동 28-20,35.13882828,126.9243622,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동286,1,,광주광역시 동구 학동 27-4,35.13899994,126.9237747,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동287,1,,광주광역시 동구 학동 524-25,35.1411736,126.9245071,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동288,1,,광주광역시 동구 학동 515-11,35.14118411,126.9248045,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동289,1,,광주광역시 동구 학동 512,35.14600564,126.9343635,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동290,1,,광주광역시 동구 학동 512,35.14600564,126.9343635,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동291,1,,광주광역시 동구 학동 535-2,35.1403736,126.9251696,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동292,1,,광주광역시 동구 학동 623,35.13676345,126.9265339,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동293,1,,광주광역시 동구 학동 659,35.1360847,126.9271658,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동294,1,,광주광역시 동구 학동 623,35.13676345,126.9265339,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동295,1,,광주광역시 동구 학동 676-82,35.13392148,126.9318213,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동296,1,,광주광역시 동구 학동 723-35,35.1326182,126.9344365,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동297,1,,광주광역시 동구 학동 262-19,35.13362883,126.9372523,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동298,0,,광주광역시 동구 학동 662-35,35.13628175,126.9273836,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동299,1,,광주광역시 동구 학동 24-34,35.13898045,126.9246279,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동301,1,,광주광역시 동구 학동 714-6,35.13377341,126.9330391,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동302,1,,광주광역시 동구 학동 683-1,35.13590687,126.9320803,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동303,1,,광주광역시 동구 학동 680,35.13505815,126.9308097,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동304,1,,광주광역시 동구 학동 689-4,35.13450968,126.9319306,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동305,1,,광주광역시 동구 학동 677-2,35.13418776,126.931651,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동306,1,,광주광역시 동구 학동 674-10,35.13342784,126.9315721,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동307,1,,광주광역시 동구 학동 676-17,35.1335748,126.9321782,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동308,1,,광주광역시 동구 학동 719-33,35.13296195,126.9323084,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동309,1,,광주광역시 동구 학동 1004-55,35.13288536,126.9338253,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동310,1,,광주광역시 동구 학동 1005-3,35.13397545,126.9301442,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동311,1,,광주광역시 동구 학동 737-1,35.13351307,126.9299195,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동312,1,,광주광역시 동구 학동 873-23,35.13322672,126.9293063,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
호남동001,1,,광주광역시 동구 호남동 73,35.14732361,126.9141736,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
호남동002,1,,광주광역시 동구 호남동 78-1,35.14711761,126.9143829,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동003,1,,광주광역시 동구 호남동 67,35.1466411,126.9132828,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동004,1,,광주광역시 동구 호남동 75,35.14694595,126.914014,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동005,1,,광주광역시 동구 호남동 75,35.14698126,126.914014,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동006,1,,광주광역시 동구 호남동 61-4,35.14657835,126.913096,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동007,1,,광주광역시 동구 호남동 41-12,35.1468277,126.9131775,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동008,1,,광주광역시 동구 호남동 40-6,35.14702988,126.9132385,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
호남동009,1,,광주광역시 동구 호남동 39-18,35.14728077,126.9133301,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동010,1,,광주광역시 동구 호남동 68,35.14693469,126.9135818,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
호남동011,1,,광주광역시 동구 호남동 39-9,35.14745712,126.913454,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
호남동012,1,,광주광역시 동구 호남동 39-12,35.14731979,126.9130869,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동013,1,,광주광역시 동구 호남동 39-1,35.14751053,126.9129211,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동014,1,,광주광역시 동구 호남동 52-37,35.14694214,126.9126599,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동015,1,,광주광역시 동구 호남동 43-14,35.14728165,126.9123517,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동016,1,,광주광역시 동구 호남동 30-6,35.14761424,126.9120789,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동017,1,,광주광역시 동구 호남동 16,35.14809565,126.9114378,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동018,1,,광주광역시 동구 호남동 23-1,35.14817684,126.9117845,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동019,1,,광주광역시 동구 호남동 32-9,35.14835739,126.9121751,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동020,1,,광주광역시 동구 호남동 32-21,35.14810181,126.9123233,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동021,1,,광주광역시 동구 호남동 32-27,35.14792252,126.9124603,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
호남동022,1,,광주광역시 동구 호남동 80,35.14767338,126.911551,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동023,1,,광주광역시 동구 호남동 37-12,35.14854431,126.9122059,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
호남동024,1,,광주광역시 동구 호남동 37-1,35.14871979,126.9125034,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동025,1,,광주광역시 동구 호남동 80,35.14767338,126.911551,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동026,1,,광주광역시 동구 호남동 38-1,35.14839935,126.9130824,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동027,1,,광주광역시 동구 호남동 35-19,35.14840754,126.9127097,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
호남동028,1,,광주광역시 동구 호남동 3-7,35.14889154,126.9122924,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동029,1,,광주광역시 동구 호남동 5-10,35.14860916,126.9117661,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동030,1,,광주광역시 동구 호남동 9-3,35.14862147,126.9116592,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
호남동031,1,,광주광역시 동구 호남동 13-2,35.14857101,126.9111252,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동032,1,,광주광역시 동구 호남동 7,35.14877319,126.911490,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동033,1,,광주광역시 동구 호남동 5-1,35.14899826,126.9117435,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
호남동034,1,,광주광역시 동구 호남동 1-3,35.14915848,126.9117384,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동001,1,,광주광역시 동구 황금동 2,35.14873505,126.9140854,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동002,1,,광주광역시 동구 황금동 12-7,35.14824295,126.9144592,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동003,1,,광주광역시 동구 황금동 12-2,35.14805496,126.9145224,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동004,1,,광주광역시 동구 황금동 12-2,35.14803696,126.9145224,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동005,1,,광주광역시 동구 황금동 12-2,35.14805496,126.9145224,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동006,1,,광주광역시 동구 황금동 11-4,35.14769304,126.9146218,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동007,1,,광주광역시 동구 황금동 11-8,35.14778519,126.914444,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동008,1,,광주광역시 동구 황금동 23-8,35.14770074,126.9155743,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동009,1,,광주광역시 동구 황금동 32,35.14742661,126.9154474,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동010,1,,광주광역시 동구 황금동 32,35.14742618,126.9154474,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동011,1,,광주광역시 동구 황금동 33,35.14729691,126.915453,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동012,1,,광주광역시 동구 황금동 21-10,35.1471413,126.9152355,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동013,1,,광주광역시 동구 황금동 21,35.14706109,126.9153442,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동014,1,,광주광역시 동구 황금동 21,35.14706109,126.9153824,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동015,1,,광주광역시 동구 황금동 34,35.14714957,126.9155957,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동016,1,,광주광역시 동구 황금동 28,35.14733952,126.9158248,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동017,1,,광주광역시 동구 황금동 25-3,35.14770508,126.9158936,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동018,1,,광주광역시 동구 황금동 25-3,35.14772479,126.9158173,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동019,1,,광주광역시 동구 황금동 41-3,35.14764205,126.9159012,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동020,1,,광주광역시 동구 황금동 56-1,35.14750054,126.9160853,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동021,1,,광주광역시 동구 황금동 27,35.14746781,126.9158936,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동022,1,,광주광역시 동구 황금동 37-2,35.14729309,126.9159037,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동023,1,,광주광역시 동구 황금동 37-1,35.14722824,126.9158936,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동024,1,,광주광역시 동구 황금동 56-1,35.14750054,126.9160853,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동025,1,,광주광역시 동구 황금동 56-1,35.14750054,126.9160853,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동026,1,,광주광역시 동구 황금동 56-1,35.14750054,126.9160853,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동027,1,,광주광역시 동구 황금동 33,35.147244,126.915453,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동028,1,,광주광역시 동구 황금동 76,35.14673996,126.9172745,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동029,1,,광주광역시 동구 황금동 86-4,35.14611435,126.9165702,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동030,1,,광주광역시 동구 황금동 80,35.14638623,126.9168066,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동031,1,,광주광역시 동구 황금동 80,35.14638623,126.9168066,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동032,1,,광주광역시 동구 황금동 85,35.1462059,126.9163956,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동033,1,,광주광역시 동구 황금동 83,35.1463089,126.9165403,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동034,1,,광주광역시 동구 황금동 84,35.14631271,126.9162674,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동035,1,,광주광역시 동구 황금동 51,35.14693392,126.916319,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동036,1,,광주광역시 동구 황금동 51,35.14693392,126.9163055,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동037,1,,광주광역시 동구 황금동 48-5,35.14702988,126.9162277,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동038,1,,광주광역시 동구 황금동 55-1,35.14698472,126.916060,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동039,1,,광주광역시 동구 황금동 37,35.1471138,126.915983,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동040,1,,광주광역시 동구 황금동 86-3,35.14605331,126.9164505,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동041,1,,광주광역시 동구 황금동 88,35.1459198,126.9163437,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
황금동042,1,,광주광역시 동구 황금동 88,35.14599609,126.9163721,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동043,1,,광주광역시 동구 황금동 90-4,35.14618683,126.9161301,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동044,1,,광주광역시 동구 황금동 5-17,35.14800262,126.9139062,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동045,1,,광주광역시 동구 황금동 60,35.14665222,126.9158554,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동046,1,,광주광역시 동구 황금동 55-6,35.14678192,126.9159698,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동047,1,,광주광역시 동구 황금동 55-3,35.14684296,126.9158687,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
황금동048,1,,광주광역시 동구 황금동 55-3,35.14681535,126.9158687,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동049,1,,광주광역시 동구 황금동 102-3,35.14715958,126.9148807,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동050,1,,광주광역시 동구 황금동 19-1,35.14754191,126.9147929,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동051,1,,광주광역시 동구 황금동 113-2,35.14767456,126.9140402,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
황금동052,1,,광주광역시 동구 황금동 7-2,35.14780037,126.9142963,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
소태동141,1,,광주광역시 동구 소태동 551-6,35.12842941,126.9338386,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
소태동142,1,,광주광역시 동구 소태동 552-3,35.12815475,126.9339218,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
